,Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
2021,71,92.0,27.0,109.0,40.4,234.0
2022,55,100.0,11.0,92.0,39.4,61.0
2023,40,90.0,4.0,86.0,39.1,15.0
2024,44,53.0,8.0,87.0,39.8,36.0
2025,37,73.0,3.0,82.0,38.8,11.0
2026,55,86.0,26.0,104.0,40.3,183.0
2027,45,65.0,27.0,113.0,40.8,192.0
2028,20,60.0,21.0,102.0,40.5,117.0
2029,36,100.0,7.0,85.0,39.5,25.0
2030,37,47.0,17.0,96.0,40.0,92.0
2031,46,78.0,25.0,99.0,40.7,142.0
2032,55,102.0,10.0,88.0,40.0,50.0
2034,75,99.0,29.0,99.0,41.0,218.0
2035,34,80.0,21.0,106.0,40.4,130.0
2036,33,83.0,17.0,93.0,40.5,72.0
2037,50,59.0,18.0,113.0,40.3,131.0
2038,34,73.0,5.0,85.0,39.2,14.0
2039,52,76.0,9.0,90.0,39.8,42.0
2040,32,77.0,17.0,88.0,40.7,69.0
2041,23,96.0,7.0,89.0,39.0,24.0
2042,67,74.0,25.0,103.0,41.0,158.0
2043,58,111.0,20.0,95.0,40.3,127.0
2044,60,79.0,26.0,98.0,40.7,161.0
2045,25,59.0,11.0,82.0,39.7,39.0
2046,43,113.0,28.0,119.0,41.0,260.0
2047,62,86.0,3.0,90.0,38.5,16.0
2048,52,82.0,9.0,91.0,39.6,43.0
2049,57,52.0,17.0,98.0,40.4,100.0
2050,20,71.0,13.0,99.0,40.1,55.0
2051,40,61.0,1.0,86.0,38.0,4.0
2052,24,66.0,19.0,118.0,40.5,137.0
2053,30,99.0,3.0,87.0,38.5,11.0
2054,58,80.0,19.0,103.0,40.4,115.0
2055,75,49.0,15.0,86.0,40.3,75.0
2057,33,91.0,13.0,89.0,40.3,50.0
2059,24,95.0,13.0,93.0,40.2,53.0
2060,68,77.0,8.0,89.0,39.8,42.0
2061,78,97.0,25.0,103.0,40.5,205.0
2062,25,57.0,15.0,95.0,40.2,74.0
2063,42,74.0,19.0,97.0,40.4,99.0
2064,60,83.0,3.0,86.0,38.3,13.0
2065,67,94.0,23.0,100.0,40.8,165.0
2066,25,60.0,7.0,94.0,39.4,34.0
2067,73,88.0,10.0,92.0,39.7,61.0
2068,43,63.0,23.0,106.0,40.9,146.0
2069,38,61.0,28.0,115.0,40.8,203.0
2070,37,88.0,15.0,102.0,39.9,88.0
2071,48,88.0,24.0,107.0,40.8,172.0
2072,65,104.0,7.0,78.0,39.6,28.0
2073,30,76.0,8.0,81.0,39.9,17.0
2074,23,86.0,24.0,97.0,41.0,106.0
2075,24,64.0,2.0,79.0,38.1,6.0
2076,47,54.0,6.0,87.0,39.5,27.0
2077,29,78.0,6.0,91.0,39.3,22.0
2078,53,67.0,21.0,104.0,40.8,131.0
2079,53,68.0,29.0,105.0,40.8,184.0
2080,55,57.0,27.0,101.0,40.8,165.0
2081,55,71.0,9.0,91.0,39.7,44.0
2082,71,63.0,3.0,83.0,38.7,13.0
2083,52,64.0,16.0,86.0,40.3,70.0
2084,38,70.0,24.0,102.0,40.6,133.0
2085,48,70.0,4.0,87.0,38.8,17.0
2086,20,46.0,25.0,98.0,40.8,133.0
2087,33,56.0,6.0,89.0,39.4,27.0
2088,42,61.0,20.0,103.0,40.6,121.0
2089,52,95.0,10.0,89.0,39.8,48.0
2090,73,79.0,6.0,86.0,39.4,30.0
2091,33,80.0,25.0,102.0,40.5,138.0
2092,30,63.0,14.0,83.0,40.3,51.0
2093,66,93.0,9.0,85.0,40.1,44.0
2094,25,76.0,5.0,88.0,39.4,15.0
2095,35,70.0,27.0,102.0,40.8,146.0
2096,22,85.0,27.0,96.0,40.9,113.0
2097,41,60.0,18.0,97.0,40.8,97.0
2098,31,108.0,29.0,111.0,41.1,214.0
2099,49,80.0,2.0,83.0,38.5,8.0
2100,37,69.0,5.0,91.0,39.1,19.0
2101,41,70.0,17.0,100.0,40.5,92.0
2102,77,106.0,10.0,95.0,40.0,72.0
2103,27,55.0,25.0,98.0,40.6,133.0
2104,20,63.0,29.0,109.0,40.7,182.0
2105,25,85.0,25.0,101.0,40.9,128.0
2106,54,68.0,9.0,95.0,39.4,48.0
2107,20,74.0,24.0,108.0,40.8,144.0
2108,42,60.0,16.0,94.0,40.2,81.0
2109,21,86.0,12.0,102.0,40.4,61.0
2110,20,49.0,24.0,111.0,40.1,160.0
2111,37,97.0,11.0,88.0,39.7,44.0
2112,26,77.0,28.0,105.0,40.7,156.0
2113,21,45.0,16.0,102.0,40.5,92.0
2114,21,78.0,20.0,99.0,40.5,89.0
2115,77,62.0,4.0,85.0,38.9,19.0
2116,45,82.0,26.0,107.0,40.6,180.0
2117,66,85.0,26.0,112.0,40.7,227.0
2118,66,91.0,5.0,81.0,39.1,21.0
2119,48,65.0,10.0,92.0,40.1,49.0
2120,32,62.0,4.0,75.0,39.2,11.0
2121,62,47.0,18.0,95.0,40.5,103.0
2122,30,81.0,28.0,113.0,40.7,198.0
2123,26,76.0,11.0,90.0,40.1,36.0
2124,57,100.0,13.0,84.0,40.1,57.0
2125,28,78.0,22.0,110.0,40.8,142.0
2126,32,76.0,21.0,98.0,40.6,101.0
2127,25,76.0,30.0,105.0,40.8,165.0
2128,43,87.0,22.0,106.0,40.5,149.0
2129,36,89.0,22.0,103.0,40.9,132.0
2130,25,58.0,17.0,96.0,40.2,86.0
2132,38,59.0,28.0,115.0,40.4,204.0
2133,53,63.0,22.0,99.0,40.8,127.0
2134,49,81.0,21.0,97.0,40.8,117.0
2136,24,70.0,8.0,90.0,39.3,25.0
2137,25,56.0,9.0,85.0,39.5,35.0
2138,21,77.0,24.0,104.0,40.6,125.0
2139,47,110.0,12.0,88.0,40.1,57.0
2141,37,80.0,9.0,97.0,39.3,45.0
2142,35,57.0,10.0,88.0,39.5,30.0
2143,46,79.0,17.0,97.0,40.1,89.0
2144,49,58.0,10.0,96.0,39.9,55.0
2145,29,63.0,24.0,106.0,40.7,146.0
2146,28,59.0,12.0,91.0,39.8,54.0
2147,45,84.0,28.0,113.0,41.0,220.0
2148,31,87.0,25.0,104.0,40.4,147.0
2149,64,58.0,9.0,81.0,39.7,37.0
2150,39,59.0,28.0,114.0,40.9,201.0
2151,79,54.0,13.0,93.0,40.1,74.0
2152,69,93.0,24.0,105.0,40.5,192.0
2153,43,79.0,26.0,115.0,41.2,207.0
2154,66,85.0,26.0,103.0,41.2,192.0
2155,21,94.0,6.0,81.0,39.2,13.0
2156,39,66.0,8.0,90.0,39.6,36.0
2157,54,69.0,8.0,87.0,39.8,32.0
2158,21,65.0,29.0,105.0,41.2,169.0
2160,60,69.0,25.0,110.0,40.5,195.0
2161,69,69.0,11.0,95.0,39.7,61.0
2162,41,81.0,13.0,93.0,40.3,60.0
2163,27,105.0,21.0,110.0,40.7,147.0
2164,54,54.0,18.0,98.0,40.3,105.0
2165,61,68.0,21.0,103.0,40.4,132.0
2166,66,91.0,12.0,92.0,40.1,70.0
2167,35,51.0,29.0,119.0,40.9,225.0
2168,27,71.0,22.0,99.0,40.8,115.0
2169,46,51.0,28.0,107.0,41.3,187.0
2170,28,69.0,22.0,111.0,40.8,141.0
2171,26,60.0,9.0,82.0,39.8,32.0
2172,58,69.0,8.0,87.0,39.7,36.0
2173,26,56.0,5.0,81.0,39.1,17.0
2174,26,82.0,29.0,107.0,40.2,174.0
2175,44,81.0,28.0,105.0,40.6,183.0
2176,24,98.0,20.0,105.0,40.6,119.0
2177,60,82.0,3.0,83.0,38.4,12.0
2178,70,72.0,15.0,99.0,40.3,89.0
2179,39,48.0,2.0,85.0,38.2,8.0
2180,44,83.0,11.0,96.0,40.1,57.0
2181,34,71.0,5.0,83.0,39.3,13.0
2182,69,74.0,13.0,90.0,39.6,69.0
2183,60,65.0,5.0,83.0,39.1,21.0
2184,54,57.0,7.0,94.0,39.2,37.0
2185,33,87.0,26.0,106.0,40.7,163.0
2186,20,77.0,10.0,98.0,39.8,42.0
2187,62,65.0,22.0,103.0,40.9,139.0
2188,73,58.0,5.0,78.0,38.9,20.0
2189,23,58.0,12.0,98.0,40.3,63.0
2190,74,105.0,12.0,88.0,39.7,71.0
2191,53,57.0,4.0,86.0,38.9,18.0
2192,50,93.0,28.0,106.0,40.9,203.0
2193,24,99.0,20.0,89.0,40.2,71.0
2194,26,76.0,12.0,92.0,40.3,43.0
2195,58,61.0,25.0,111.0,41.1,179.0
2197,23,93.0,29.0,103.0,41.1,159.0
2198,28,70.0,11.0,86.0,40.1,42.0
2199,31,68.0,15.0,96.0,40.3,75.0
2200,29,73.0,9.0,91.0,39.7,32.0
2201,46,95.0,10.0,82.0,40.0,35.0
2202,21,65.0,21.0,102.0,40.5,97.0
2203,56,50.0,9.0,82.0,39.6,38.0
2204,75,103.0,6.0,91.0,39.1,38.0
2205,36,95.0,27.0,106.0,40.7,178.0
2206,66,62.0,19.0,99.0,40.5,114.0
2207,74,78.0,30.0,107.0,40.9,204.0
2208,23,72.0,6.0,84.0,39.4,13.0
2209,65,85.0,17.0,96.0,40.5,107.0
2210,25,52.0,18.0,108.0,40.5,115.0
2211,26,79.0,12.0,101.0,40.5,60.0
2212,34,78.0,12.0,98.0,39.7,59.0
2213,38,66.0,11.0,98.0,39.9,59.0
2214,20,103.0,11.0,93.0,39.8,44.0
2215,34,72.0,23.0,102.0,41.2,130.0
2216,74,94.0,24.0,102.0,40.7,187.0
2217,70,62.0,6.0,90.0,39.2,31.0
2218,20,52.0,16.0,91.0,40.4,72.0
2219,73,55.0,30.0,107.0,41.2,213.0
2220,44,75.0,14.0,101.0,40.0,79.0
2221,33,82.0,30.0,108.0,41.1,194.0
2222,60,66.0,22.0,111.0,40.6,157.0
2223,51,89.0,12.0,94.0,39.8,65.0
2224,67,59.0,27.0,105.0,40.8,181.0
2225,52,85.0,6.0,79.0,39.3,19.0
2226,37,57.0,22.0,96.0,40.6,116.0
2227,49,85.0,15.0,91.0,40.1,71.0
2228,54,90.0,17.0,106.0,39.8,125.0
2229,25,63.0,15.0,96.0,39.7,74.0
2230,35,81.0,21.0,107.0,40.3,134.0
2231,38,49.0,17.0,91.0,40.1,82.0
2232,33,85.0,18.0,99.0,40.5,93.0
2233,72,70.0,16.0,97.0,40.4,93.0
2234,69,98.0,17.0,96.0,39.9,115.0
2235,40,84.0,7.0,82.0,39.4,21.0
2236,27,84.0,25.0,100.0,40.8,126.0
2237,51,70.0,28.0,106.0,40.7,179.0
2238,20,48.0,27.0,107.0,40.6,169.0
2239,40,71.0,20.0,101.0,40.7,113.0
2240,41,77.0,23.0,115.0,40.6,163.0
2241,76,49.0,23.0,99.0,40.5,147.0
2242,38,60.0,28.0,109.0,40.7,185.0
2243,33,72.0,6.0,81.0,39.5,13.0
2244,37,69.0,25.0,118.0,40.7,186.0
2245,35,66.0,5.0,75.0,39.0,14.0
2246,58,78.0,19.0,100.0,40.6,121.0
2247,22,96.0,29.0,102.0,40.8,155.0
2248,45,80.0,26.0,108.0,40.8,165.0
2249,35,76.0,12.0,90.0,40.0,45.0
2250,40,63.0,12.0,93.0,40.2,59.0
2251,67,90.0,24.0,104.0,40.9,184.0
2252,41,71.0,13.0,89.0,39.9,57.0
2253,22,95.0,29.0,108.0,41.0,181.0
2254,44,67.0,17.0,86.0,40.5,71.0
2255,20,80.0,11.0,94.0,40.1,41.0
2256,45,76.0,15.0,84.0,40.5,50.0
2257,24,81.0,19.0,97.0,40.3,83.0
2258,79,64.0,18.0,98.0,40.2,110.0
2259,26,97.0,20.0,102.0,40.7,111.0
2260,59,70.0,2.0,96.0,38.6,11.0
2261,50,75.0,25.0,116.0,40.7,184.0
2262,40,97.0,10.0,99.0,40.0,58.0
2263,63,62.0,28.0,101.0,40.9,180.0
2264,46,68.0,5.0,92.0,38.8,24.0
2265,49,56.0,29.0,115.0,40.9,218.0
2266,20,67.0,4.0,91.0,39.0,17.0
2267,23,91.0,7.0,76.0,39.6,10.0
2268,37,90.0,16.0,96.0,40.2,81.0
2269,46,82.0,24.0,98.0,40.7,127.0
2270,66,97.0,20.0,95.0,40.6,129.0
2271,72,71.0,29.0,105.0,41.0,193.0
2272,55,73.0,14.0,101.0,40.0,88.0
2273,79,46.0,3.0,83.0,38.5,14.0
2274,24,76.0,10.0,82.0,39.8,20.0
2275,64,64.0,13.0,99.0,40.3,77.0
2276,64,80.0,25.0,105.0,40.4,187.0
2277,42,77.0,10.0,97.0,39.9,52.0
2278,55,70.0,17.0,93.0,40.3,85.0
2279,27,72.0,22.0,104.0,41.0,118.0
2280,22,90.0,4.0,73.0,38.9,3.0
2281,55,89.0,4.0,81.0,38.8,14.0
2282,26,72.0,2.0,82.0,38.3,4.0
2283,75,58.0,29.0,99.0,41.2,181.0
2284,74,104.0,11.0,92.0,39.7,72.0
2285,32,82.0,27.0,106.0,40.6,165.0
2286,27,62.0,11.0,95.0,39.7,54.0
2287,57,78.0,14.0,85.0,40.0,57.0
2288,56,101.0,18.0,96.0,40.3,111.0
2289,51,94.0,6.0,82.0,38.7,22.0
2290,60,63.0,3.0,89.0,38.3,14.0
2291,49,54.0,14.0,91.0,40.3,70.0
2292,30,72.0,5.0,86.0,39.0,14.0
2293,49,66.0,23.0,101.0,40.5,135.0
2294,37,84.0,16.0,95.0,40.2,76.0
2295,31,62.0,5.0,80.0,38.8,17.0
2296,53,76.0,15.0,94.0,40.1,76.0
2297,75,85.0,11.0,97.0,39.7,76.0
2298,74,71.0,20.0,100.0,40.6,123.0
2299,60,114.0,3.0,78.0,38.9,12.0
2300,70,82.0,16.0,93.0,40.2,96.0
2301,26,58.0,23.0,105.0,40.3,138.0
2302,64,92.0,17.0,102.0,40.4,124.0
2303,62,75.0,9.0,87.0,39.3,40.0
2304,29,78.0,13.0,96.0,40.1,63.0
2305,57,54.0,4.0,79.0,38.6,15.0
2306,38,55.0,28.0,107.0,40.9,181.0
2307,44,55.0,11.0,90.0,39.8,52.0
2308,35,90.0,17.0,98.0,40.2,89.0
2309,77,74.0,29.0,106.0,40.9,197.0
2310,22,89.0,7.0,80.0,39.2,13.0
2311,20,75.0,21.0,101.0,40.6,110.0
2312,24,83.0,15.0,90.0,40.5,50.0
2313,74,88.0,14.0,91.0,39.7,84.0
2314,67,56.0,6.0,82.0,38.7,26.0
2315,51,86.0,2.0,94.0,38.3,11.0
2316,26,89.0,13.0,89.0,40.1,45.0
2317,59,89.0,21.0,93.0,40.7,118.0
2318,51,57.0,20.0,93.0,40.6,104.0
2319,33,55.0,27.0,105.0,40.7,167.0
2320,62,82.0,21.0,102.0,40.7,146.0
2321,55,75.0,9.0,95.0,39.6,47.0
2322,53,51.0,9.0,97.0,39.6,52.0
2323,40,53.0,27.0,106.0,41.0,174.0
2324,22,54.0,17.0,100.0,40.2,93.0
2325,28,85.0,23.0,92.0,40.2,89.0
2326,46,69.0,3.0,74.0,38.5,9.0
2327,44,85.0,17.0,109.0,40.3,123.0
2328,54,76.0,2.0,83.0,38.3,7.0
2329,20,80.0,27.0,100.0,40.8,124.0
2330,34,51.0,21.0,105.0,40.7,131.0
2331,44,67.0,20.0,101.0,40.5,116.0
2332,65,62.0,11.0,90.0,39.6,55.0
2333,20,92.0,10.0,88.0,39.8,31.0
2334,33,64.0,9.0,85.0,40.0,35.0
2335,50,112.0,18.0,90.0,40.0,94.0
2336,33,93.0,2.0,85.0,38.0,6.0
2337,64,70.0,13.0,95.0,40.4,71.0
2338,24,93.0,10.0,94.0,39.6,42.0
2339,64,61.0,2.0,79.0,38.1,8.0
2340,67,97.0,22.0,103.0,40.7,169.0
2341,74,64.0,29.0,106.0,40.8,200.0
2342,25,70.0,21.0,108.0,40.2,129.0
2343,27,104.0,22.0,97.0,40.2,110.0
2344,26,72.0,11.0,89.0,40.2,34.0
2345,54,54.0,18.0,101.0,40.9,110.0
2346,42,69.0,8.0,81.0,39.4,29.0
2347,29,49.0,10.0,88.0,39.9,44.0
2348,53,97.0,27.0,108.0,40.9,210.0
2349,30,73.0,9.0,80.0,39.6,29.0
2350,39,66.0,25.0,106.0,40.6,156.0
2351,41,82.0,5.0,84.0,39.0,16.0
2352,35,52.0,10.0,87.0,39.6,43.0
2353,46,68.0,20.0,111.0,40.6,137.0
2354,24,58.0,25.0,103.0,40.9,144.0
2355,21,75.0,16.0,86.0,40.1,39.0
2356,21,65.0,12.0,88.0,40.1,48.0
2357,20,95.0,10.0,89.0,40.0,33.0
2358,52,83.0,10.0,91.0,40.1,49.0
2359,29,76.0,13.0,88.0,40.0,41.0
2360,72,65.0,12.0,104.0,40.1,79.0
2361,30,56.0,20.0,91.0,40.4,92.0
2362,64,51.0,16.0,94.0,40.0,90.0
2363,30,64.0,20.0,101.0,40.4,111.0
2364,68,81.0,6.0,79.0,39.3,23.0
2365,25,82.0,2.0,85.0,38.1,5.0
2366,21,82.0,2.0,85.0,38.1,5.0
2367,75,79.0,5.0,87.0,38.9,26.0
2368,67,93.0,9.0,86.0,39.7,45.0
2369,26,71.0,16.0,97.0,40.3,68.0
2370,36,70.0,24.0,104.0,40.3,138.0
2371,64,75.0,20.0,94.0,40.2,114.0
2372,77,79.0,4.0,84.0,38.8,20.0
2373,71,65.0,5.0,81.0,38.8,21.0
2374,60,92.0,3.0,81.0,38.8,12.0
2375,48,101.0,16.0,97.0,40.2,95.0
2376,29,57.0,5.0,85.0,39.4,20.0
2377,59,78.0,29.0,103.0,41.0,177.0
2378,39,53.0,19.0,91.0,40.7,91.0
2379,55,74.0,5.0,85.0,39.1,21.0
2380,43,54.0,6.0,83.0,39.0,24.0
2381,37,61.0,5.0,82.0,39.5,19.0
2382,45,91.0,5.0,96.0,39.1,27.0
2383,31,96.0,25.0,99.0,40.9,133.0
2384,78,79.0,8.0,91.0,39.5,48.0
2385,28,59.0,10.0,96.0,39.8,51.0
2386,50,112.0,13.0,91.0,40.3,70.0
2387,62,85.0,8.0,84.0,39.2,35.0
2388,26,81.0,12.0,90.0,39.7,41.0
2389,21,93.0,14.0,91.0,40.3,50.0
2390,21,64.0,16.0,87.0,40.3,38.0
2391,56,82.0,21.0,101.0,40.7,137.0
2392,63,65.0,19.0,96.0,40.3,107.0
2393,76,76.0,22.0,96.0,40.7,125.0
2394,30,83.0,8.0,93.0,39.7,33.0
2395,30,62.0,5.0,87.0,39.5,21.0
2396,23,55.0,3.0,84.0,38.4,11.0
2397,68,85.0,13.0,91.0,40.0,74.0
2398,37,76.0,26.0,115.0,40.5,198.0
2399,47,69.0,28.0,113.0,40.5,198.0
2400,76,65.0,26.0,102.0,40.9,168.0
2401,28,53.0,28.0,109.0,41.0,183.0
2402,23,59.0,11.0,88.0,40.2,45.0
2403,41,85.0,28.0,106.0,40.9,186.0
2404,32,70.0,18.0,96.0,40.3,90.0
2405,77,73.0,18.0,98.0,40.3,107.0
2406,55,71.0,22.0,93.0,40.5,111.0
2407,23,88.0,10.0,91.0,39.7,36.0
2408,53,61.0,14.0,109.0,39.8,96.0
2409,49,63.0,18.0,103.0,40.3,110.0
2410,53,63.0,11.0,84.0,40.2,46.0
2411,39,60.0,12.0,91.0,39.9,57.0
2412,57,73.0,6.0,87.0,39.4,27.0
2413,21,94.0,16.0,103.0,40.4,86.0
2414,31,75.0,2.0,77.0,38.7,6.0
2415,30,69.0,14.0,86.0,40.6,55.0
2416,27,86.0,12.0,102.0,40.2,64.0
2417,56,72.0,21.0,108.0,40.5,140.0
2418,64,90.0,13.0,90.0,39.8,71.0
2419,31,52.0,23.0,104.0,40.5,140.0
2420,63,80.0,3.0,89.0,38.7,15.0
2421,69,47.0,19.0,96.0,40.5,113.0
2422,39,59.0,6.0,87.0,39.0,26.0
2423,45,66.0,29.0,105.0,40.7,181.0
2424,44,81.0,7.0,86.0,39.4,26.0
2425,33,82.0,26.0,105.0,40.5,157.0
2426,25,60.0,21.0,107.0,40.5,130.0
2427,24,56.0,26.0,106.0,40.9,159.0
2428,41,64.0,4.0,93.0,38.8,20.0
2429,24,80.0,23.0,99.0,41.0,107.0
2430,26,59.0,28.0,106.0,40.6,171.0
2431,30,70.0,28.0,103.0,41.1,160.0
2432,20,65.0,25.0,105.0,40.5,145.0
2434,53,55.0,5.0,74.0,39.1,16.0
2435,40,76.0,4.0,80.0,38.7,13.0
2436,66,66.0,7.0,83.0,39.5,30.0
2437,26,84.0,5.0,78.0,38.9,8.0
2438,28,60.0,3.0,84.0,38.4,11.0
2439,66,61.0,30.0,112.0,40.9,223.0
2440,79,97.0,5.0,91.0,39.3,32.0
2441,27,67.0,5.0,77.0,39.1,15.0
2442,39,55.0,15.0,95.0,39.9,78.0
2443,21,58.0,30.0,115.0,40.8,210.0
2444,47,56.0,24.0,102.0,40.7,146.0
2445,20,54.0,13.0,96.0,40.0,65.0
2446,59,54.0,12.0,96.0,40.0,68.0
2447,25,72.0,22.0,93.0,40.5,80.0
2448,78,94.0,4.0,87.0,38.7,23.0
2449,48,86.0,8.0,92.0,39.3,39.0
2450,49,98.0,28.0,110.0,40.8,221.0
2451,36,48.0,14.0,98.0,40.0,78.0
2452,20,69.0,9.0,99.0,39.6,46.0
2453,21,86.0,28.0,107.0,40.7,163.0
2454,60,91.0,30.0,107.0,40.9,235.0
2455,76,80.0,9.0,94.0,39.2,58.0
2456,58,62.0,25.0,103.0,40.9,158.0
2457,31,80.0,11.0,81.0,39.7,25.0
2458,63,68.0,7.0,84.0,39.8,30.0
2459,38,88.0,17.0,94.0,39.8,81.0
2460,25,72.0,24.0,96.0,40.7,116.0
2461,25,64.0,23.0,98.0,40.5,119.0
2462,68,97.0,5.0,76.0,38.9,18.0
2463,24,52.0,11.0,85.0,40.0,43.0
2464,35,76.0,7.0,92.0,39.6,28.0
2465,54,72.0,27.0,113.0,41.3,217.0
2466,24,60.0,17.0,104.0,40.2,99.0
2467,28,71.0,11.0,86.0,40.0,42.0
2468,20,83.0,4.0,86.0,38.8,10.0
2469,24,93.0,9.0,92.0,39.4,35.0
2470,40,98.0,18.0,93.0,40.5,88.0
2471,30,63.0,14.0,87.0,40.4,57.0
2472,40,78.0,20.0,92.0,40.6,92.0
2473,66,61.0,22.0,96.0,40.7,126.0
2474,30,70.0,2.0,72.0,38.3,5.0
2475,20,75.0,10.0,88.0,39.7,27.0
2476,48,86.0,27.0,114.0,41.0,221.0
2477,40,57.0,27.0,108.0,40.6,178.0
2478,26,73.0,21.0,104.0,40.8,120.0
2479,64,90.0,21.0,108.0,40.2,171.0
2480,77,69.0,8.0,89.0,39.4,44.0
2481,20,74.0,28.0,109.0,40.9,163.0
2482,40,68.0,21.0,89.0,40.4,93.0
2483,62,67.0,12.0,88.0,40.0,56.0
2484,25,88.0,13.0,94.0,39.9,53.0
2485,59,73.0,8.0,87.0,39.4,35.0
2486,54,81.0,4.0,79.0,38.6,12.0
2487,77,59.0,19.0,95.0,40.2,111.0
2488,38,83.0,5.0,83.0,39.1,15.0
2489,20,54.0,25.0,108.0,40.7,157.0
2490,49,77.0,23.0,109.0,40.4,151.0
2491,32,47.0,28.0,115.0,40.7,205.0
2492,41,81.0,30.0,105.0,40.8,192.0
2493,50,64.0,6.0,82.0,39.4,23.0
2494,62,50.0,3.0,82.0,38.6,13.0
2495,30,60.0,11.0,98.0,39.7,58.0
2496,37,54.0,13.0,93.0,39.7,65.0
2497,26,86.0,22.0,98.0,40.4,104.0
2498,46,82.0,2.0,79.0,38.5,5.0
2499,67,65.0,24.0,103.0,40.4,154.0
2500,50,92.0,13.0,93.0,39.7,68.0
2501,50,74.0,7.0,88.0,39.7,29.0
2502,30,68.0,5.0,84.0,39.3,18.0
2503,41,82.0,23.0,106.0,40.5,151.0
2504,23,48.0,8.0,90.0,39.7,36.0
2505,50,67.0,16.0,94.0,40.4,82.0
2506,51,92.0,3.0,80.0,38.5,10.0
2507,59,93.0,22.0,93.0,40.7,126.0
2508,41,83.0,15.0,91.0,39.8,67.0
2509,52,55.0,1.0,67.0,38.0,2.0
2510,31,65.0,5.0,90.0,39.4,22.0
2511,23,85.0,14.0,97.0,40.5,62.0
2512,28,60.0,29.0,96.0,41.0,147.0
2513,53,91.0,12.0,90.0,40.1,59.0
2514,22,84.0,26.0,99.0,40.6,120.0
2515,30,80.0,2.0,89.0,38.3,7.0
2516,21,58.0,27.0,103.0,40.7,154.0
2517,30,56.0,11.0,90.0,40.1,50.0
2518,29,87.0,20.0,98.0,40.7,98.0
2519,21,74.0,13.0,95.0,40.2,60.0
2520,78,71.0,27.0,109.0,40.6,231.0
2521,43,71.0,5.0,88.0,39.2,22.0
2522,42,80.0,26.0,116.0,40.5,210.0
2523,26,85.0,13.0,83.0,40.0,32.0
2524,50,70.0,13.0,92.0,40.1,63.0
2525,35,65.0,16.0,97.0,40.2,83.0
2526,31,56.0,25.0,111.0,40.8,169.0
2527,20,97.0,20.0,96.0,40.4,87.0
2528,48,96.0,26.0,100.0,40.4,164.0
2529,39,75.0,26.0,102.0,40.8,149.0
2530,24,93.0,21.0,99.0,40.9,103.0
2531,27,66.0,9.0,87.0,40.0,36.0
2532,53,51.0,7.0,83.0,39.5,30.0
2533,44,88.0,22.0,98.0,40.8,124.0
2534,37,59.0,19.0,101.0,39.9,110.0
2535,28,70.0,17.0,103.0,40.4,89.0
2536,41,86.0,22.0,104.0,40.5,140.0
2537,47,86.0,30.0,114.0,40.7,244.0
2538,26,79.0,20.0,103.0,40.4,106.0
2539,20,74.0,15.0,100.0,40.3,67.0
2540,64,55.0,19.0,102.0,40.4,122.0
2541,21,88.0,15.0,90.0,40.4,50.0
2542,21,62.0,27.0,106.0,40.6,161.0
2543,29,73.0,27.0,107.0,40.7,164.0
2544,41,76.0,10.0,83.0,39.8,37.0
2545,54,63.0,8.0,84.0,39.7,34.0
2546,55,52.0,14.0,92.0,40.1,73.0
2547,60,76.0,24.0,108.0,40.6,160.0
2548,21,76.0,30.0,113.0,40.9,196.0
2549,21,92.0,19.0,100.0,40.5,93.0
2550,31,80.0,28.0,112.0,40.9,194.0
2551,26,61.0,7.0,88.0,39.5,29.0
2552,21,60.0,4.0,87.0,38.8,16.0
2553,35,103.0,14.0,91.0,40.2,63.0
2554,27,92.0,15.0,97.0,40.0,71.0
2555,29,50.0,3.0,82.0,38.1,11.0
2556,74,66.0,24.0,107.0,40.6,167.0
2557,42,66.0,3.0,78.0,38.6,10.0
2558,46,82.0,24.0,105.0,40.9,145.0
2559,49,82.0,18.0,101.0,40.4,111.0
2560,76,81.0,24.0,94.0,40.7,154.0
2561,35,65.0,22.0,95.0,41.0,110.0
2562,42,81.0,6.0,83.0,39.5,19.0
2563,38,88.0,19.0,100.0,40.7,107.0
2564,44,69.0,26.0,109.0,40.8,172.0
2565,66,84.0,11.0,98.0,40.4,62.0
2566,20,76.0,4.0,89.0,39.0,11.0
2567,27,63.0,10.0,97.0,39.9,51.0
2568,35,79.0,29.0,115.0,40.7,219.0
2569,25,75.0,2.0,77.0,38.3,6.0
2570,69,71.0,26.0,98.0,40.7,152.0
2571,64,53.0,12.0,100.0,40.1,75.0
2572,29,68.0,26.0,108.0,40.3,162.0
2573,32,81.0,26.0,110.0,41.0,174.0
2574,63,86.0,26.0,109.0,40.7,212.0
2575,36,64.0,28.0,108.0,40.8,180.0
2576,36,80.0,22.0,109.0,40.9,139.0
2577,75,69.0,27.0,100.0,40.4,167.0
2578,38,81.0,20.0,101.0,40.3,113.0
2579,31,53.0,5.0,74.0,39.5,14.0
2580,58,65.0,19.0,111.0,40.8,135.0
2581,66,109.0,14.0,101.0,40.1,106.0
2582,37,80.0,18.0,105.0,40.7,111.0
2583,43,88.0,16.0,94.0,39.9,80.0
2584,61,74.0,13.0,92.0,40.1,65.0
2585,21,95.0,18.0,89.0,40.6,60.0
2586,45,61.0,27.0,113.0,40.8,193.0
2587,73,87.0,26.0,99.0,40.6,186.0
